probe,hexcode,logFC,neg_logPvalues,significant,expression_dummy_variable,expression,tooltip
36958_at,#0198F5,0.41433034457387,0.0000396468309127171,FALSE,0,no diff,36958_at
36959_at,#0198F5,-0.0267072089251718,0.0000396468309127171,FALSE,0,no diff,36959_at
36960_at,#0198F5,-0.0273343950581132,0.0000396468309127171,FALSE,0,no diff,36960_at
36961_at,#0198F5,0.124565340018136,0.0000396468309127171,FALSE,0,no diff,36961_at
36962_at,#0198F5,-0.581521739508858,0.124841739164246,FALSE,0,no diff,36962_at
36963_at,#0198F5,0.0166105919007688,0.0000396468309127171,FALSE,0,no diff,36963_at
36964_at,#0198F5,0.238827193512968,0.0000396468309127171,FALSE,0,no diff,36964_at
36965_at,#0198F5,0.0166196366465271,0.0000396468309127171,FALSE,0,no diff,36965_at
36966_at,#0198F5,0.0104648147151393,0.0000396468309127171,FALSE,0,no diff,36966_at
36967_g_at,#0198F5,0.00855471653921896,0.0000396468309127171,FALSE,0,no diff,36967_g_at
36968_s_at,#0198F5,-0.188556407600738,0.0000396468309127171,FALSE,0,no diff,36968_s_at
36970_at,#0198F5,0.63312919869817,0.290535601671485,FALSE,0,no diff,36970_at
36971_at,#0198F5,0.300987531363925,0.192287152591616,FALSE,0,no diff,36971_at
36972_at,#0198F5,-0.254860099570142,0.18900463900245,FALSE,0,no diff,36972_at
36973_at,#0198F5,-0.0396531315463787,0.0000396468309127171,FALSE,0,no diff,36973_at
36974_at,#0198F5,-0.0811386140345932,0.0000396468309127171,FALSE,0,no diff,36974_at
36975_at,#0198F5,0.340978377574722,0.321821626843761,FALSE,0,no diff,36975_at
36976_at,#0198F5,0.0151067463336677,0.0000396468309127171,FALSE,0,no diff,36976_at
36977_at,#0198F5,0.0502701666604058,0.0000396468309127171,FALSE,0,no diff,36977_at
36978_at,#0198F5,-0.15140561309818,0.0000396468309127171,FALSE,0,no diff,36978_at
36979_at,#0198F5,0.352452085627521,0.0000396468309127171,FALSE,0,no diff,36979_at
36980_at,#0198F5,0.156474787468224,0.0000396468309127171,FALSE,0,no diff,36980_at
36981_at,#0198F5,-0.165006194243326,0.0000396468309127171,FALSE,0,no diff,36981_at
36982_at,#0198F5,-0.0592366589602777,0.0000396468309127171,FALSE,0,no diff,36982_at
36983_f_at,#0198F5,0.0238274391282987,0.0000396468309127171,FALSE,0,no diff,36983_f_at
36984_f_at,#0198F5,0.0195121290842471,0.0000396468309127171,FALSE,0,no diff,36984_f_at
36985_at,#0198F5,0.111229511442192,0.0000396468309127171,FALSE,0,no diff,36985_at
36986_at,#0198F5,-0.0949061984549336,0.0000396468309127171,FALSE,0,no diff,36986_at
36987_at,#0198F5,-0.101739095467713,0.0000396468309127171,FALSE,0,no diff,36987_at
36988_at,#0198F5,-0.0209005046968754,0.0000396468309127171,FALSE,0,no diff,36988_at
36989_at,#0198F5,-0.127588333018405,0.0000396468309127171,FALSE,0,no diff,36989_at
36990_at,#0198F5,-0.0167976736633411,0.0000396468309127171,FALSE,0,no diff,36990_at
36991_at,#0198F5,0.194259167138208,0.18900463900245,FALSE,0,no diff,36991_at
36992_at,#0198F5,-1.06693841083465,0.700550030563745,FALSE,0,no diff,36992_at
36993_at,#0198F5,0.0126156323448466,0.0000396468309127171,FALSE,0,no diff,36993_at
36994_at,#0198F5,-0.0889569501801492,0.0000396468309127171,FALSE,0,no diff,36994_at
36995_at,#0198F5,-0.0135459738189544,0.0000396468309127171,FALSE,0,no diff,36995_at
36996_at,#0198F5,-0.247865249177644,0.0206405739916641,FALSE,0,no diff,36996_at
36997_at,#0198F5,-0.350701097793299,0.0918634735502541,FALSE,0,no diff,36997_at
36998_s_at,#0198F5,0.208249724123464,0.0000396468309127171,FALSE,0,no diff,36998_s_at
36999_at,#0198F5,-0.0846904808075366,0.0000396468309127171,FALSE,0,no diff,36999_at
370_at,#0198F5,0.0209619730044686,0.0000396468309127171,FALSE,0,no diff,370_at
37000_at,#0198F5,-0.582523715190716,0.366557070098291,FALSE,0,no diff,37000_at
37001_at,#0198F5,-0.177476768360384,0.0000396468309127171,FALSE,0,no diff,37001_at
37002_at,#0198F5,-0.258719562744803,0.149114594450497,FALSE,0,no diff,37002_at
37003_at,#0198F5,-0.650744289959776,0.226717669059703,FALSE,0,no diff,37003_at
37004_at,#0198F5,-0.792546851052151,0.0000396468309127171,FALSE,0,no diff,37004_at
37005_at,#0198F5,0.0733748659358548,0.131844871505142,FALSE,0,no diff,37005_at
37006_at,#0198F5,1.62098061407504,0.0800511175746077,FALSE,0,no diff,37006_at
37007_at,#0198F5,-0.301075251416292,0.0785201182621668,FALSE,0,no diff,37007_at
37008_r_at,#0198F5,0.0249173792133,0.0000396468309127171,FALSE,0,no diff,37008_r_at
37009_at,#0198F5,-0.424863697191238,0.127365814701327,FALSE,0,no diff,37009_at
37010_at,#0198F5,-0.431930625767982,0.436376051476167,FALSE,0,no diff,37010_at
37011_at,#0198F5,0.665252654235995,0.27685315619547,FALSE,0,no diff,37011_at
37012_at,#0198F5,-0.287487368179566,0.016766322821173,FALSE,0,no diff,37012_at
37013_at,#0198F5,-0.00584429917851965,0.0000396468309127171,FALSE,0,no diff,37013_at
37014_at,#0198F5,-0.825661272447686,0.156067756969219,FALSE,0,no diff,37014_at
37015_at,#0198F5,0.299465886270265,0.248623665626651,FALSE,0,no diff,37015_at
37016_at,#0198F5,-0.0566232006146436,0.0000396468309127171,FALSE,0,no diff,37016_at
37017_at,#0198F5,0.0610667009865056,0.0000396468309127171,FALSE,0,no diff,37017_at
37018_at,#0198F5,-0.00430189045714268,0.0000396468309127171,FALSE,0,no diff,37018_at
37019_at,#0198F5,0.0433807898624923,0.0000396468309127171,FALSE,0,no diff,37019_at
37020_at,#0198F5,0.0376144770094273,0.0000396468309127171,FALSE,0,no diff,37020_at
37021_at,#0198F5,-0.356492770731384,0.0112472198041185,FALSE,0,no diff,37021_at
37022_at,#0198F5,-0.0012662793898356,0.0000396468309127171,FALSE,0,no diff,37022_at
37023_at,#0198F5,-0.31637305037521,0.0785201182621668,FALSE,0,no diff,37023_at
37024_at,#0198F5,0.379979353118577,0.0139205404773025,FALSE,0,no diff,37024_at
37025_at,#0198F5,0.117153986821961,0.0000396468309127171,FALSE,0,no diff,37025_at
37026_at,#0198F5,-0.0846598601961386,0.0000396468309127171,FALSE,0,no diff,37026_at
37027_at,#0198F5,-0.595476410036001,0.462197850122101,FALSE,0,no diff,37027_at
37028_at,#0198F5,0.111035233652508,0.0000396468309127171,FALSE,0,no diff,37028_at
37029_at,#0198F5,-0.421851013379414,0.345702123181456,FALSE,0,no diff,37029_at
37030_at,#0198F5,0.355813952288076,0.245912311859291,FALSE,0,no diff,37030_at
37031_at,#0198F5,-0.0277549302759952,0.0000396468309127171,FALSE,0,no diff,37031_at
37032_at,#0198F5,0.0466454292303591,0.0000396468309127171,FALSE,0,no diff,37032_at
37033_s_at,#0198F5,-0.604502849672837,0.210681438514092,FALSE,0,no diff,37033_s_at
37034_at,#0198F5,-0.216672409010567,0.0000396468309127171,FALSE,0,no diff,37034_at
37035_at,#0198F5,-0.0927144379256954,0.0000396468309127171,FALSE,0,no diff,37035_at
37036_at,#0198F5,0.141120828078276,0.0000396468309127171,FALSE,0,no diff,37036_at
37037_at,#0198F5,0.125318801467921,0.0000396468309127171,FALSE,0,no diff,37037_at
37038_at,#0198F5,0.140798662059043,0.0000396468309127171,FALSE,0,no diff,37038_at
37039_at,#0198F5,-0.0555529624039848,0.0000396468309127171,FALSE,0,no diff,37039_at
37040_at,#0198F5,-0.315354270424902,0.0236473650922789,FALSE,0,no diff,37040_at
37041_at,#0198F5,-0.0658278162984012,0.0000396468309127171,FALSE,0,no diff,37041_at
37042_at,#0198F5,-0.00516984306623852,0.0000396468309127171,FALSE,0,no diff,37042_at
37043_at,#0198F5,0.577513612963989,0.0000396468309127171,FALSE,0,no diff,37043_at
37044_at,#0198F5,-0.0679668708359564,0.0000396468309127171,FALSE,0,no diff,37044_at
37045_at,#0198F5,-0.0277927472796846,0.0000396468309127171,FALSE,0,no diff,37045_at
37046_at,#0198F5,-0.306175410475941,0.110024488393067,FALSE,0,no diff,37046_at
37047_at,#0198F5,0.129406150191453,0.0000396468309127171,FALSE,0,no diff,37047_at
37048_at,#0198F5,-0.215832702969009,0.0658949808882559,FALSE,0,no diff,37048_at
37049_g_at,#0198F5,-0.0537779570951,0.0000396468309127171,FALSE,0,no diff,37049_g_at
37050_r_at,#0198F5,-0.167756729841262,0.0000396468309127171,FALSE,0,no diff,37050_r_at
37051_at,#0198F5,0.0589853049589896,0.0000396468309127171,FALSE,0,no diff,37051_at
37052_at,#0198F5,0.173288736272638,0.0000396468309127171,FALSE,0,no diff,37052_at
37053_at,#0198F5,0.00546036944664203,0.0000396468309127171,FALSE,0,no diff,37053_at
37054_at,#0198F5,0.0331225271114199,0.0000396468309127171,FALSE,0,no diff,37054_at
37055_at,#0198F5,0.0284121668919473,0.0000396468309127171,FALSE,0,no diff,37055_at
37056_at,#0198F5,0.0329019439786514,0.0000396468309127171,FALSE,0,no diff,37056_at
37057_s_at,#0198F5,-0.263732516135332,0.150948016159375,FALSE,0,no diff,37057_s_at
37058_at,#0198F5,0.0293991925758099,0.0000396468309127171,FALSE,0,no diff,37058_at
37059_at,#0198F5,-0.000132356269091682,0.0000396468309127171,FALSE,0,no diff,37059_at
37060_at,#0198F5,0.0103331614987187,0.0000396468309127171,FALSE,0,no diff,37060_at
37061_at,#0198F5,-0.00540820674937195,0.0000396468309127171,FALSE,0,no diff,37061_at
37062_at,#0198F5,0.0379769114118299,0.0000396468309127171,FALSE,0,no diff,37062_at
37063_r_at,#0198F5,0.0804353299976193,0.0000396468309127171,FALSE,0,no diff,37063_r_at
37064_at,#0198F5,0.000102304553172992,0.0000396468309127171,FALSE,0,no diff,37064_at
37065_f_at,#0198F5,0.00452244628079706,0.0000396468309127171,FALSE,0,no diff,37065_f_at
37066_at,#0198F5,0.0022610002854183,0.0000396468309127171,FALSE,0,no diff,37066_at
37067_at,#0198F5,0.0471690088971238,0.0000396468309127171,FALSE,0,no diff,37067_at
37068_at,#0198F5,0.0765923828125185,0.0000396468309127171,FALSE,0,no diff,37068_at
37069_at,#0198F5,0.0139716487499728,0.0000396468309127171,FALSE,0,no diff,37069_at
37070_at,#0198F5,-0.00160847411857509,0.0000396468309127171,FALSE,0,no diff,37070_at
37071_at,#0198F5,-0.000649523551109258,0.0000396468309127171,FALSE,0,no diff,37071_at
37072_at,#0198F5,0.0506406666884509,0.0000396468309127171,FALSE,0,no diff,37072_at
37073_at,#0198F5,0.0382031821615036,0.0000396468309127171,FALSE,0,no diff,37073_at
37074_at,#0198F5,0.0158681254276338,0.0000396468309127171,FALSE,0,no diff,37074_at
37075_at,#0198F5,0.019698392957116,0.0000396468309127171,FALSE,0,no diff,37075_at
37076_at,#0198F5,0.0171534104296202,0.0000396468309127171,FALSE,0,no diff,37076_at
37077_at,#0198F5,0.0196858563669396,0.0000396468309127171,FALSE,0,no diff,37077_at
37078_at,#0198F5,1.09935394368357,0.321460439863884,FALSE,0,no diff,37078_at
37079_at,#0198F5,-0.0543048651217959,0.0000396468309127171,FALSE,0,no diff,37079_at
37080_at,#0198F5,0.0278466998417535,0.0000396468309127171,FALSE,0,no diff,37080_at
37081_at,#0198F5,0.0229670834652446,0.0000396468309127171,FALSE,0,no diff,37081_at
37082_at,#0198F5,0.0412838218385498,0.0000396468309127171,FALSE,0,no diff,37082_at
37083_s_at,#0198F5,0.0844077031073533,0.0000396468309127171,FALSE,0,no diff,37083_s_at
37084_at,#0198F5,0.00433287615980201,0.0000396468309127171,FALSE,0,no diff,37084_at
37085_g_at,#0198F5,-0.046696703332382,0.0000396468309127171,FALSE,0,no diff,37085_g_at
37086_at,#0198F5,0.0191535554309653,0.0000396468309127171,FALSE,0,no diff,37086_at
37087_at,#0198F5,0.0264605234108415,0.0000396468309127171,FALSE,0,no diff,37087_at
37088_at,#0198F5,-0.0250704440165136,0.0000396468309127171,FALSE,0,no diff,37088_at
37089_at,#0198F5,0.0167858185868506,0.0000396468309127171,FALSE,0,no diff,37089_at
37090_at,#0198F5,0.0646419249523193,0.0101414887922297,FALSE,0,no diff,37090_at
37091_g_at,#0198F5,0.0418919477607372,0.0000396468309127171,FALSE,0,no diff,37091_g_at
37092_at,#0198F5,0.0254024154567266,0.0000396468309127171,FALSE,0,no diff,37092_at
37093_at,#0198F5,0.467891532592169,0.0148611189140656,FALSE,0,no diff,37093_at
37094_at,#0198F5,0.00163812401599477,0.0000396468309127171,FALSE,0,no diff,37094_at
37095_r_at,#0198F5,-0.0514701860366046,0.0000396468309127171,FALSE,0,no diff,37095_r_at
37096_at,#0198F5,-0.00336938956133576,0.0000396468309127171,FALSE,0,no diff,37096_at
37097_at,#0198F5,0.00671904912355422,0.0000396468309127171,FALSE,0,no diff,37097_at
37098_at,#0198F5,-0.0893660433660361,0.0000396468309127171,FALSE,0,no diff,37098_at
37099_at,#0198F5,-0.891434593053411,0.141706192894279,FALSE,0,no diff,37099_at
371_at,#0198F5,0.369157071837558,0.0000396468309127171,FALSE,0,no diff,371_at
37100_at,#0198F5,0.111608674912229,0.0000396468309127171,FALSE,0,no diff,37100_at
37101_at,#0198F5,-0.0729964437945769,0.0000396468309127171,FALSE,0,no diff,37101_at
37102_at,#0198F5,0.0146396876882741,0.0000396468309127171,FALSE,0,no diff,37102_at
37103_at,#0198F5,0.00116994550204304,0.0000396468309127171,FALSE,0,no diff,37103_at
37104_at,#0198F5,0.0236848006314714,0.0000396468309127171,FALSE,0,no diff,37104_at
37105_at,#0198F5,-0.0134823277021738,0.0000396468309127171,FALSE,0,no diff,37105_at
37106_at,#0198F5,-0.134200663477691,0.0000396468309127171,FALSE,0,no diff,37106_at
37107_at,#0198F5,0.251896370879018,0.0000396468309127171,FALSE,0,no diff,37107_at
37108_at,#0198F5,0.0174472359996108,0.0000396468309127171,FALSE,0,no diff,37108_at
37109_at,#0198F5,0.00969600246209362,0.0000396468309127171,FALSE,0,no diff,37109_at
37110_at,#0198F5,0.0198982340660312,0.0000396468309127171,FALSE,0,no diff,37110_at
37111_g_at,#0198F5,0.0146054237373677,0.0000396468309127171,FALSE,0,no diff,37111_g_at
37112_at,#0198F5,0.43837782567604,0.0000396468309127171,FALSE,0,no diff,37112_at
37113_at,#0198F5,-0.0134193277979248,0.0000396468309127171,FALSE,0,no diff,37113_at
37114_at,#0198F5,0.0890182170083539,0.0000396468309127171,FALSE,0,no diff,37114_at
37115_at,#0198F5,0.122713557842617,0.0000396468309127171,FALSE,0,no diff,37115_at
37116_at,#0198F5,-0.00587239068077508,0.0000396468309127171,FALSE,0,no diff,37116_at
37117_at,#0198F5,0.00918243419577677,0.0000396468309127171,FALSE,0,no diff,37117_at
37118_at,#0198F5,0.0436949411178486,0.0000396468309127171,FALSE,0,no diff,37118_at
37119_at,#0198F5,-0.0113443761436486,0.0000396468309127171,FALSE,0,no diff,37119_at
37120_at,#0198F5,0.00721652232978614,0.0000396468309127171,FALSE,0,no diff,37120_at
37121_at,#0198F5,0.419813264429977,0.0000396468309127171,FALSE,0,no diff,37121_at
37122_at,#0198F5,0.00756868542387328,0.0000396468309127171,FALSE,0,no diff,37122_at
37123_at,#0198F5,0.175997246990085,0.0000396468309127171,FALSE,0,no diff,37123_at
37124_i_at,#0198F5,0.00945504680717579,0.0000396468309127171,FALSE,0,no diff,37124_i_at
37125_f_at,#0198F5,0.0298231556894813,0.0000396468309127171,FALSE,0,no diff,37125_f_at
37126_at,#0198F5,0.0452507021524534,0.0000396468309127171,FALSE,0,no diff,37126_at
37127_at,#0198F5,1.05014204924188,0.390160594101782,FALSE,0,no diff,37127_at
37128_at,#0198F5,0.0434614217534777,0.0000396468309127171,FALSE,0,no diff,37128_at
37129_at,#0198F5,-0.000837432206289078,0.0000396468309127171,FALSE,0,no diff,37129_at
37130_g_at,#0198F5,0.121008132012443,0.147833936436674,FALSE,0,no diff,37130_g_at
37131_at,#0198F5,0.0594103141306149,0.0000396468309127171,FALSE,0,no diff,37131_at
37132_at,#0198F5,0.0954049441182539,0.149114594450497,FALSE,0,no diff,37132_at
37133_at,#0198F5,-0.0150741837485975,0.0000396468309127171,FALSE,0,no diff,37133_at
37134_f_at,#0198F5,-0.00300700022454021,0.0000396468309127171,FALSE,0,no diff,37134_f_at
37135_f_at,#0198F5,-0.000558141220718902,0.0000396468309127171,FALSE,0,no diff,37135_f_at
37136_at,#0198F5,0.431613704158232,0.152127076664878,FALSE,0,no diff,37136_at
37137_at,#0198F5,0.170290593646661,0.0000396468309127171,FALSE,0,no diff,37137_at
37138_at,#0198F5,0.229071513435036,0.135517312627148,FALSE,0,no diff,37138_at
37139_at,#0198F5,0.0496447991940403,0.0000396468309127171,FALSE,0,no diff,37139_at
37140_s_at,#0198F5,0.0178634359387749,0.0000396468309127171,FALSE,0,no diff,37140_s_at
37141_at,#0198F5,0.0405143375540498,0.0000396468309127171,FALSE,0,no diff,37141_at
37142_at,#0198F5,0.0364378980328575,0.0000396468309127171,FALSE,0,no diff,37142_at
37143_s_at,#0198F5,0.2979563981787,0.0338842902188988,FALSE,0,no diff,37143_s_at
37144_at,#0198F5,-0.00334659007677375,0.0000396468309127171,FALSE,0,no diff,37144_at
37145_at,#0198F5,0.518412538264369,0.0000396468309127171,FALSE,0,no diff,37145_at
37146_at,#0198F5,0.120009370034958,0.0000396468309127171,FALSE,0,no diff,37146_at
37147_at,#0198F5,-0.00512538563921883,0.0000396468309127171,FALSE,0,no diff,37147_at
37148_at,#0198F5,0.600826770040308,0.165542450654154,FALSE,0,no diff,37148_at
37149_s_at,#0198F5,0.011507222548937,0.0000396468309127171,FALSE,0,no diff,37149_s_at
37150_at,#0198F5,0.0472446296900207,0.0000396468309127171,FALSE,0,no diff,37150_at
37151_at,#0198F5,-0.00911202082543795,0.0000396468309127171,FALSE,0,no diff,37151_at
37152_at,#0198F5,0.68216462473564,0.503807986657278,FALSE,0,no diff,37152_at
37153_at,#0198F5,0.178874728373412,0.166590262077027,FALSE,0,no diff,37153_at
37154_at,#0198F5,0.0260849032808152,0.0000396468309127171,FALSE,0,no diff,37154_at
37155_at,#0198F5,0.458779599617028,0.0000396468309127171,FALSE,0,no diff,37155_at
37156_at,#0198F5,0.0417904123764493,0.0000396468309127171,FALSE,0,no diff,37156_at
37157_at,#0198F5,0.00364782390531765,0.0000396468309127171,FALSE,0,no diff,37157_at
37158_at,#0198F5,0.00264291068619985,0.0000396468309127171,FALSE,0,no diff,37158_at
37159_at,#0198F5,-0.153137100816537,0.0000396468309127171,FALSE,0,no diff,37159_at
37160_at,#0198F5,-0.00838510192463491,0.0000396468309127171,FALSE,0,no diff,37160_at
37161_at,#0198F5,-0.546013735536709,0.421629075085402,FALSE,0,no diff,37161_at
37162_at,#0198F5,-0.360543728547994,0.0000396468309127171,FALSE,0,no diff,37162_at
37163_at,#0198F5,-0.051254183956455,0.0000396468309127171,FALSE,0,no diff,37163_at
37164_at,#0198F5,0.0193084035143016,0.0000396468309127171,FALSE,0,no diff,37164_at
37165_f_at,#0198F5,-0.00184471828038196,0.0000396468309127171,FALSE,0,no diff,37165_f_at
37166_at,#0198F5,-0.00383870643270593,0.0000396468309127171,FALSE,0,no diff,37166_at
37167_at,#0198F5,0.05405834342736,0.00732566765159869,FALSE,0,no diff,37167_at
37168_at,#0198F5,0.00653138408564127,0.0000396468309127171,FALSE,0,no diff,37168_at
37169_at,#0198F5,0.0096824965536677,0.0000396468309127171,FALSE,0,no diff,37169_at
37170_at,#0198F5,0.0145715140963144,0.0000396468309127171,FALSE,0,no diff,37170_at
37171_at,#0198F5,0.0487294649919223,0.0000396468309127171,FALSE,0,no diff,37171_at
37172_at,#0198F5,0.000457564971868385,0.0000396468309127171,FALSE,0,no diff,37172_at
37173_at,#0198F5,0.0203224442695716,0.0000396468309127171,FALSE,0,no diff,37173_at
37174_at,#0198F5,-0.16174244467892,0.325925322489342,FALSE,0,no diff,37174_at
37175_at,#0198F5,0.0188560249538409,0.0000396468309127171,FALSE,0,no diff,37175_at
37176_at,#0198F5,0.0527745651502246,0.0000396468309127171,FALSE,0,no diff,37176_at
37177_at,#0198F5,-0.123464187052253,0.0000396468309127171,FALSE,0,no diff,37177_at
37178_at,#0198F5,-0.0900935309545222,0.0000396468309127171,FALSE,0,no diff,37178_at
37179_at,#0198F5,0.0105521035781038,0.0000396468309127171,FALSE,0,no diff,37179_at
37180_at,#0198F5,-0.0809478418729422,0.0000396468309127171,FALSE,0,no diff,37180_at
37181_at,#0198F5,-0.161253330190294,0.0000396468309127171,FALSE,0,no diff,37181_at
37182_at,#0198F5,-0.00784049521856199,0.0000396468309127171,FALSE,0,no diff,37182_at
37183_at,#0198F5,0.0172743745922781,0.0000396468309127171,FALSE,0,no diff,37183_at
37184_at,#0198F5,0.00115714051627318,0.0000396468309127171,FALSE,0,no diff,37184_at
37185_at,#0198F5,-0.0405208497364705,0.0000396468309127171,FALSE,0,no diff,37185_at
37186_s_at,#0198F5,0.00852875429333503,0.0000396468309127171,FALSE,0,no diff,37186_s_at
37187_at,#0198F5,-0.109805902820318,0.0000396468309127171,FALSE,0,no diff,37187_at
37188_at,#0198F5,-0.472121719966098,0.133562121444699,FALSE,0,no diff,37188_at
37189_at,#0198F5,-0.0101137911887109,0.0000396468309127171,FALSE,0,no diff,37189_at
37190_at,#0198F5,-0.33234822405348,0.0000396468309127171,FALSE,0,no diff,37190_at
37191_at,#0198F5,0.000944712333343793,0.0000396468309127171,FALSE,0,no diff,37191_at
37192_at,#0198F5,-0.00111620453409883,0.0000396468309127171,FALSE,0,no diff,37192_at
37193_at,#0198F5,-0.0133479577064619,0.0000396468309127171,FALSE,0,no diff,37193_at
37194_at,#0198F5,0.0243031516780851,0.0000396468309127171,FALSE,0,no diff,37194_at
37195_at,#0198F5,-0.0550139897660992,0.0000396468309127171,FALSE,0,no diff,37195_at
37196_at,#0198F5,0.0211052385128491,0.0000396468309127171,FALSE,0,no diff,37196_at
37197_s_at,#0198F5,0.0764625116103382,0.0000396468309127171,FALSE,0,no diff,37197_s_at
37198_r_at,#0198F5,0.0339240325771109,0.0000396468309127171,FALSE,0,no diff,37198_r_at
37199_at,#0198F5,0.0297023722113031,0.0000396468309127171,FALSE,0,no diff,37199_at
372_f_at,#0198F5,-0.0061185468505563,0.0000396468309127171,FALSE,0,no diff,372_f_at
37200_at,#0198F5,0.395271733402008,0.0000396468309127171,FALSE,0,no diff,37200_at
37201_at,#0198F5,0.0435586597930681,0.0000396468309127171,FALSE,0,no diff,37201_at
37202_at,#0198F5,0.00955027282271116,0.0000396468309127171,FALSE,0,no diff,37202_at
37203_at,#0198F5,0.238846053906737,0.0691750028698973,FALSE,0,no diff,37203_at
37204_at,#0198F5,0.00831026769098658,0.0000396468309127171,FALSE,0,no diff,37204_at
37205_at,#0198F5,0.0382315869006122,0.0112472198041185,FALSE,0,no diff,37205_at
37206_at,#0198F5,0.0305069169800321,0.0000396468309127171,FALSE,0,no diff,37206_at
37207_at,#0198F5,0.0869631763905847,0.0000396468309127171,FALSE,0,no diff,37207_at
37208_at,#0198F5,0.0561569261643991,0.0000396468309127171,FALSE,0,no diff,37208_at
37209_g_at,#0198F5,0.239627669177774,0.0000396468309127171,FALSE,0,no diff,37209_g_at
37210_at,#0198F5,-0.00050605754726297,0.0000396468309127171,FALSE,0,no diff,37210_at
37211_at,#0198F5,0.21411089272089,0.0000396468309127171,FALSE,0,no diff,37211_at
37212_at,#0198F5,0.180994186133864,0.0000396468309127171,FALSE,0,no diff,37212_at
37213_at,#0198F5,-0.0919615137478361,0.0000396468309127171,FALSE,0,no diff,37213_at
37214_g_at,#0198F5,0.0291577158084777,0.0000396468309127171,FALSE,0,no diff,37214_g_at
37215_at,#0198F5,0.194490200708129,0.0198790422058475,FALSE,0,no diff,37215_at
37216_at,#0198F5,0.0466336869370139,0.0000396468309127171,FALSE,0,no diff,37216_at
37217_at,#0198F5,-0.0171004592394015,0.0000396468309127171,FALSE,0,no diff,37217_at
37218_at,#0198F5,0.0318137659021694,0.0000396468309127171,FALSE,0,no diff,37218_at
37219_at,#0198F5,0.0351110608980335,0.0000396468309127171,FALSE,0,no diff,37219_at
37220_at,#0198F5,0.197026556128713,0.265186004447246,FALSE,0,no diff,37220_at
37221_at,#0198F5,0.163146711930516,0.0587194553817205,FALSE,0,no diff,37221_at
37222_at,#0198F5,-0.082511419773466,0.0112472198041185,FALSE,0,no diff,37222_at
37223_at,#0198F5,0.043596663188531,0.0000396468309127171,FALSE,0,no diff,37223_at
37224_at,#0198F5,0.0117454353609759,0.0000396468309127171,FALSE,0,no diff,37224_at
37225_at,#0198F5,0.625983479108723,0.0785201182621668,FALSE,0,no diff,37225_at
37226_at,#0198F5,0.204132902544962,0.00649596294172668,FALSE,0,no diff,37226_at
37227_at,#0198F5,0.0057846092716853,0.0000396468309127171,FALSE,0,no diff,37227_at
37228_at,#0198F5,-0.0096904633363321,0.0000396468309127171,FALSE,0,no diff,37228_at
37229_at,#0198F5,0.420589058677837,0.237497325594311,FALSE,0,no diff,37229_at
37230_at,#0198F5,-0.0964842156538859,0.0000396468309127171,FALSE,0,no diff,37230_at
37231_at,#0198F5,0.0835764197844431,0.0132066402805718,FALSE,0,no diff,37231_at
37232_at,#0198F5,0.0313553330279293,0.0000396468309127171,FALSE,0,no diff,37232_at
37233_at,#0198F5,0.0549442995671857,0.0000396468309127171,FALSE,0,no diff,37233_at
37234_at,#0198F5,-0.00784558682436719,0.0000396468309127171,FALSE,0,no diff,37234_at
37235_g_at,#0198F5,0.0244338324861778,0.0000396468309127171,FALSE,0,no diff,37235_g_at
37236_at,#0198F5,0.0449511738164512,0.0000396468309127171,FALSE,0,no diff,37236_at
37237_at,#0198F5,-0.096747728994651,0.0000396468309127171,FALSE,0,no diff,37237_at
37238_s_at,#0198F5,0.0625412116551869,0.0000396468309127171,FALSE,0,no diff,37238_s_at
37239_r_at,#0198F5,-0.00457409675145321,0.0000396468309127171,FALSE,0,no diff,37239_r_at
37240_at,#0198F5,0.157295895383599,0.0000396468309127171,FALSE,0,no diff,37240_at
37241_at,#0198F5,-0.25062200559766,0.0000396468309127171,FALSE,0,no diff,37241_at
37242_at,#0198F5,0.20248329543272,0.0000396468309127171,FALSE,0,no diff,37242_at
37243_at,#0198F5,0.0938678687167557,0.0000396468309127171,FALSE,0,no diff,37243_at
37244_at,#0198F5,-0.25566736023178,0.22934029901724,FALSE,0,no diff,37244_at
37245_at,#0198F5,0.0861099511583704,0.0000396468309127171,FALSE,0,no diff,37245_at
37246_at,#0198F5,0.103544751497002,0.0000396468309127171,FALSE,0,no diff,37246_at
37247_at,#0198F5,0.0181257680669223,0.0000396468309127171,FALSE,0,no diff,37247_at
37248_at,#0198F5,0.0109024630406345,0.0000396468309127171,FALSE,0,no diff,37248_at
37249_at,#0198F5,0.00675413918312176,0.0000396468309127171,FALSE,0,no diff,37249_at
37250_at,#0198F5,-0.568117295547816,0.189837841034934,FALSE,0,no diff,37250_at
37251_s_at,#0198F5,0.138828202365898,0.0000396468309127171,FALSE,0,no diff,37251_s_at
37252_at,#0198F5,0.0275612663034735,0.0000396468309127171,FALSE,0,no diff,37252_at
37253_at,#0198F5,0.450575637363627,0.0000396468309127171,FALSE,0,no diff,37253_at
37254_at,#0198F5,0.24580412569399,0.258378129996525,FALSE,0,no diff,37254_at
37255_at,#0198F5,0.195689343128118,0.0000396468309127171,FALSE,0,no diff,37255_at
37256_at,#0198F5,0.0216705436699193,0.0000396468309127171,FALSE,0,no diff,37256_at
37257_at,#0198F5,0.0527626353705113,0.0000396468309127171,FALSE,0,no diff,37257_at
